basis,E_eV,lambda_nm,sigma_200K,sigma_220K,sigma_250K,sigma_298K
cc-pvtz-dk,2.090545272636318,593.0710997884661,5.245957877691672e-24,7.773082117152213e-24,1.3543104782991505e-23,2.907529606264523e-23
cc-pvtz-dk,2.092546273136568,592.5039746631604,5.5660226670925614e-24,8.203674266691698e-24,1.4207959519450645e-23,3.0312166526766985e-23
cc-pvtz-dk,2.0945472736368185,591.9379331301648,5.906783344429875e-24,8.658780199415615e-24,1.4904773765975882e-23,3.159692325193493e-23
cc-pvtz-dk,2.0965482741370685,591.3729720868528,6.268420958109894e-24,9.138676679948204e-24,1.5633990415524935e-23,3.293028663759908e-23
cc-pvtz-dk,2.0985492746373184,590.8090884424315,6.650849496667569e-24,9.643393746222874e-24,1.6395840471252007e-23,3.431282145227643e-23
cc-pvtz-dk,2.100550275137569,590.2462791178851,7.053858974193808e-24,1.0172854077391781e-23,1.7190475963373528e-23,3.57450589795098e-23
cc-pvtz-dk,2.102551275637819,589.6845410459196,7.47728126247566e-24,1.0727032698880219e-23,1.801811906037366e-23,3.7227628605358524e-23
cc-pvtz-dk,2.104552276138069,589.1238711709057,7.92115521168132e-24,1.1306114651969284e-23,1.8879206897696222e-23,3.876138158690091e-23
cc-pvtz-dk,2.1065532766383193,588.5642664488245,8.385867723198289e-24,1.1910628555191176e-23,1.9774512243402763e-23,4.03474907785317e-23
cc-pvtz-dk,2.1085542771385692,588.0057238472123,8.872250964852582e-24,1.2541537479119382e-23,2.0705223544389918e-23,4.1987513339719943e-23
cc-pvtz-dk,2.1105552776388192,587.4482403451054,9.38162233236337e-24,1.3200274737406761e-23,2.1672973662007408e-23,4.368340846395481e-23
cc-pvtz-dk,2.1125562781390697,586.891812932986,9.91576211258183e-24,1.3888720158742438e-23,2.2679813882293677e-23,4.543750826268864e-23
cc-pvtz-dk,2.1145572786393196,586.3364386127276,1.0476832856024253e-23,1.4609120976123616e-23,2.3728137521580673e-23,4.7252446265420797e-23
cc-pvtz-dk,2.1165582791395696,585.7821143975419,1.1067252877784234e-23,1.5363969391338415e-23,2.4820564523730344e-23,4.913105367900675e-23
cc-pvtz-dk,2.11855927963982,585.2288373119244,1.168954283567167e-23,1.615585498302941e-23,2.5959803839914003e-23,5.107623779889914e-23
cc-pvtz-dk,2.12056028014007,584.6766043916017,1.2346168026952212e-23,1.6987313538402394e-23,2.714851332410642e-23,5.309085919973185e-23
cc-pvtz-dk,2.12256128064032,584.1254126834787,1.3039399374258161e-23,1.786069411939789e-23,2.8389176959040484e-23,5.51776242573888e-23
cc-pvtz-dk,2.1245622811405704,583.575259245585,1.3771213017930707e-23,1.8778063218175565e-23,2.96840164624962e-23,5.733900720334114e-23
cc-pvtz-dk,2.1265632816408204,583.0261411470242,1.4543242484120622e-23,1.9741159183072878e-23,3.1034949145051823e-23,5.957721164079176e-23
cc-pvtz-dk,2.1285642821410704,582.4780554679201,1.5356789473639427e-23,2.0751402575294643e-23,3.2443597081986145e-23,6.189417588606161e-23
cc-pvtz-dk,2.130565282641321,581.9309992993659,1.6212890621763528e-23,2.180995988600363e-23,3.3911345239886576e-23,6.429162043876098e-23
cc-pvtz-dk,2.1325662831415704,581.3849697433733,1.7112429422961058e-23,2.2917850334461813e-23,3.5439439257382915e-23,6.677113019046375e-23
cc-pvtz-dk,2.134567283641821,580.8399639128193,1.8056276108784767e-23,2.407607941802792e-23,3.702910812787288e-23,6.933425944686505e-23
cc-pvtz-dk,2.1365682841420712,580.2959789313977,1.9045434544085678e-23,2.528577936746118e-23,3.868169384307234e-23,7.198264507534713e-23
cc-pvtz-dk,2.1385692846423208,579.7530119335673,2.0081174679604952e-23,2.6548336155665475e-23,4.0398769553935767e-23,7.471811244454027e-23
cc-pvtz-dk,2.140570285142571,579.211060064501,2.1165131789401003e-23,2.786548523280152e-23,4.218223000665304e-23,7.754276032884255e-23
cc-pvtz-dk,2.1425712856428216,578.6701204800372,2.2299359162313064e-23,2.9239363275834675e-23,4.403434252909204e-23,8.045901433271153e-23
cc-pvtz-dk,2.144572286143071,578.1301903466294,2.3486328229834434e-23,3.067251012181232e-23,4.595775295130575e-23,8.346964310745569e-23
cc-pvtz-dk,2.1465732866433216,577.5912668412957,2.472887815060973e-23,3.216782262485499e-23,4.7955447593775346e-23,8.657773697058849e-23
cc-pvtz-dk,2.148574287143572,577.0533471515715,2.603012439639022e-23,3.3728469276221864e-23,5.003067882476627e-23,8.978665371055642e-23
cc-pvtz-dk,2.1505752876438216,576.5164284754595,2.7393341760346077e-23,3.535777999010182e-23,5.218686673189848e-23,9.309994063467952e-23
cc-pvtz-dk,2.152576288144072,575.9805080213804,2.8821840575670096e-23,3.7059128677128814e-23,5.442749245448343e-23,9.652124471931309e-23
cc-pvtz-dk,2.1545772886443224,575.4455830081262,3.031885533426814e-23,3.883582667302609e-23,5.675599929363242e-23,1.0005422371125369e-22
cc-pvtz-dk,2.156578289144572,574.911650664811,3.188746234279416e-23,4.0691042767388445e-23,5.917571584862059e-23,1.0370247015088292e-22
cc-pvtz-dk,2.1585792896448224,574.3787082308227,3.3530538014785996e-23,4.262776092101033e-23,6.168981148632267e-23,1.0746945776199001e-22
cc-pvtz-dk,2.1605802901450724,573.8467529557768,3.525076271766131e-23,4.464878055421862e-23,6.430128910955352e-23,1.1135851593679203e-22
cc-pvtz-dk,2.1625812906453223,573.315782099468,3.7050667853972535e-23,4.675675754041498e-23,6.701301431979865e-23,1.1537283374951314e-22
cc-pvtz-dk,2.1645822911455728,572.7857929318234,3.893271720334995e-23,4.895427781546557e-23,6.98277745954647e-23,1.1951549072576606e-22
cc-pvtz-dk,2.1665832916458228,572.2567827328562,4.08994085136054e-23,5.124395077333921e-23,7.274835786336574e-23,1.2378950809666878e-22
cc-pvtz-dk,2.1685842921460727,571.7287487926183,4.295337865851562e-23,5.362850706333231e-23,7.57776374444334e-23,1.2819791195207856e-22
cc-pvtz-dk,2.170585292646323,571.2016884111546,4.5097495736865305e-23,5.611088537310873e-23,7.891865010902367e-23,1.327437988415814e-22
cc-pvtz-dk,2.172586293146573,570.6755988984573,4.7334924193661695e-23,5.869429520533487e-23,8.217465583694101e-23,1.374303949789202e-22
cc-pvtz-dk,2.174587293646823,570.1504775744191,4.966915390056986e-23,6.138224707439452e-23,8.554917146147551e-23,1.4226110207497057e-22
cc-pvtz-dk,2.1765882941470736,569.6263217687888,5.210399030629846e-23,6.417854719593588e-23,8.904597504016352e-23,1.4723952555869825e-22
cc-pvtz-dk,2.1785892946473235,569.1031288211251,5.464350923162305e-23,6.708725966825418e-23,9.266908273807344e-23,1.523694840338136e-22
cc-pvtz-dk,2.1805902951475735,568.5808960807525,5.729198558380461e-23,7.011264437925439e-23,9.642270441207181e-23,1.5765500172741607e-22
cc-pvtz-dk,2.182591295647824,568.0596209067155,6.005380928966903e-23,7.325908257739666e-23,1.0031118723989707e-22,1.6310028794971463e-22
cc-pvtz-dk,2.184592296148074,567.5393006677352,6.293340347134081e-23,7.653100364771324e-23,1.0433895816590357e-22,1.687097088784712e-22
cc-pvtz-dk,2.186593296648324,567.0199327421643,6.593515907348567e-23,7.993282591800556e-23,1.08510475456695e-22,1.744877571774718e-22
cc-pvtz-dk,2.1885942971485743,566.5015145179428,6.906339697437774e-23,8.346892145475686e-23,1.128301974201138e-22,1.8043902413065108e-22
cc-pvtz-dk,2.1905952976488243,565.9840433925553,7.232236363794825e-23,8.714361031470099e-23,1.1730257277982365e-22,1.865681773808921e-22
cc-pvtz-dk,2.1925962981490743,565.4675167729865,7.571626044277957e-23,9.096118438166758e-23,1.2193205297117616e-22,1.9287994539290443e-22
cc-pvtz-dk,2.1945972986493247,564.9519320756781,7.924930095704893e-23,9.492595565576098e-23,1.2672312249059658e-22,1.9937910785333578e-22
cc-pvtz-dk,2.1965982991495747,564.4372867264859,8.292578559961687e-23,9.904231956887623e-23,1.3168034012179926e-22,2.0607048978733844e-22
cc-pvtz-dk,2.1985992996498247,563.9235781606371,8.675018014379555e-23,1.0331482130425312e-22,1.368083819582465e-22,2.1295895650911275e-22
cc-pvtz-dk,2.200600300150075,563.410803822687,9.072718387939124e-23,1.077482126361065e-22,1.4211207697260025e-22,2.2004940676737584e-22
cc-pvtz-dk,2.202601300650325,562.8989611664774,9.486177505889504e-23,1.1234748855612604e-22,1.4759642747576708e-22,2.273467625363463e-22
cc-pvtz-dk,2.204602301150575,562.3880476550942,9.915922521486163e-23,1.17117896619383e-22,1.532666098739338e-22,2.348559555950774e-22
cc-pvtz-dk,2.2066033016508255,561.8780607608252,1.0362507938842155e-22,1.2206491690032435e-22,1.591279551228039e-22,2.4258191295037805e-22
cc-pvtz-dk,2.2086043021510755,561.3689979651189,1.0826510534110295e-22,1.271942158530176e-22,1.6518591247381437e-22,2.505295448396659e-22
cc-pvtz-dk,2.2106053026513255,560.8608567585427,1.1308522041650217e-22,1.3251158228668238e-22,1.7144600373831017e-22,2.587037400659819e-22
cc-pvtz-dk,2.212606303151576,560.3536346407415,1.1809140891896102e-22,1.3802285723532013e-22,1.7791377767645118e-22,2.671093734381835e-22
cc-pvtz-dk,2.214607303651826,559.8473291203975,1.2328964494579693e-22,1.4373387107005414e-22,1.8459477476502764e-22,2.757513289603429e-22
cc-pvtz-dk,2.216608304152076,559.3419377151885,1.2868583515221638e-22,1.4965040045051777e-22,1.9149451132028683e-22,2.84634540198278e-22
cc-pvtz-dk,2.2186093046523263,558.8374579517474,1.3428579295959904e-22,1.557781546974252e-22,1.9861848888837279e-22,2.937640462335821e-22
cc-pvtz-dk,2.2206103051525763,558.3338873656229,1.4009525067035592e-22,1.6212279633525588e-22,2.0597223042617369e-22,3.031450582707993e-22
cc-pvtz-dk,2.2226113056528263,557.8312235012379,1.4611990961050025e-22,1.6868999466200523e-22,2.13561339789219e-22,3.127830288826523e-22
cc-pvtz-dk,2.2246123061530767,557.3294639118506,1.5236552180292773e-22,1.754855052142981e-22,2.2139157627238587e-22,3.226837136748019e-22
cc-pvtz-dk,2.2266133066533267,556.8286061595147,1.5883799087186281e-22,1.8251526292137577e-22,2.294689322678021e-22,3.328532143528003e-22
cc-pvtz-dk,2.2286143071535767,556.3286478150393,1.6554347588351052e-22,1.8978547347684534e-22,2.3779970022714237e-22,3.432979931213087e-22
cc-pvtz-dk,2.230615307653827,555.8295864579501,1.724884803692862e-22,1.9730268663565493e-22,2.4639051549274523e-22,3.540248511196653e-22
cc-pvtz-dk,2.2326163081540766,555.3314196764509,1.7967991019948684e-22,2.0507383702373904e-22,2.5524836429197903e-22,3.6504086797885753e-22
cc-pvtz-dk,2.234617308654327,554.834145067383,1.8712508816910534e-22,2.131062424588781e-22,2.643805509861205e-22,3.7635330506297774e-22
cc-pvtz-dk,2.2366183091545775,554.3377602361887,1.948317195670642e-22,2.2140755613550316e-22,2.7379462488458668e-22,3.879694807890484e-22
cc-pvtz-dk,2.238619309654827,553.8422627968715,2.0280781069524988e-22,2.299856763971336e-22,2.8349827366249414e-22,3.998966317249201e-22
cc-pvtz-dk,2.2406203101550775,553.347650371958,2.1106155011230908e-22,2.3884862507453954e-22,2.9349919659794054e-22,4.121417770598528e-22
cc-pvtz-dk,2.242621310655328,552.8539205924603,2.196011690624506e-22,2.48004411337552e-22,3.0380497544034044e-22,4.247116057736913e-22
cc-pvtz-dk,2.2446223111555774,552.3610710978382,2.28434801998508e-22,2.5746090167062243e-22,3.144229628819153e-22,4.37612404905113e-22
cc-pvtz-dk,2.246623311655828,551.8690995359608,2.3757036950890214e-22,2.672257172238692e-22,3.2536020780744304e-22,4.508500436009147e-22
cc-pvtz-dk,2.2486243121560783,551.37800356307,2.4701550393503814e-22,2.773061771339602e-22,3.3662343264634356e-22,4.64430021388272e-22
cc-pvtz-dk,2.250625312656328,550.8877808437431,2.5677753265446534e-22,2.877093006690858e-22,3.482190716141165e-22,4.783575810197812e-22
cc-pvtz-dk,2.2526263131565782,550.3984290508549,2.668635260509004e-22,2.9844187292965224e-22,3.60153370209187e-22,4.926378772958435e-22
cc-pvtz-dk,2.2546273136568282,549.9099458655425,2.772804076721358e-22,3.095105694308067e-22,3.7243253716538197e-22,5.072761846775786e-22
cc-pvtz-dk,2.256628314157078,549.422328977167,2.880351143547815e-22,3.2092212555519967e-22,3.850629314722283e-22,5.222781195192165e-22
cc-pvtz-dk,2.2586293146573286,548.935576083278,2.9913478562805105e-22,3.326835290048534e-22,3.9805126038347686e-22,5.376498484928036e-22
cc-pvtz-dk,2.2606303151575786,548.4496848895774,3.105869558364458e-22,3.4480220826394955e-22,4.114047606593207e-22,5.5339825407078945e-22
cc-pvtz-dk,2.2626313156578286,547.9646531098829,3.2239972015875696e-22,3.5728618863213297e-22,4.251313353743339e-22,5.695310311535211e-22
cc-pvtz-dk,2.264632316158079,547.4804784660923,3.345818475789372e-22,3.701441900314366e-22,4.392396227130942e-22,5.860566959373531e-22
cc-pvtz-dk,2.266633316658329,546.9971586881483,3.4714281983054027e-22,3.8338564738270034e-22,4.537389809454242e-22,6.029844982372078e-22
cc-pvtz-dk,2.268634317158579,546.5146915140023,3.600927847383482e-22,3.9702064416073595e-22,4.686393843517699e-22,6.20324240551709e-22
cc-pvtz-dk,2.2706353176588294,546.0330746895792,3.734424240353033e-22,4.110597615387953e-22,4.839512369325236e-22,6.38086019690437e-22
cc-pvtz-dk,2.2726363181590794,545.5523059687431,3.872027480769589e-22,4.255138577425497e-22,4.996851226747148e-22,6.562799181152767e-22
cc-pvtz-dk,2.2746373186593294,545.0723831132615,4.0138484117109673e-22,4.403938031315192e-22,5.1585152128177375e-22,6.749156806811463e-22
cc-pvtz-dk,2.27663831915958,544.5933038927708,4.159995898185379e-22,4.557102044934455e-22,5.32460525075475e-22,6.940024168773812e-22
cc-pvtz-dk,2.27863931965983,544.115066084742,4.310574306606717e-22,4.714731557883558e-22,5.495215951119451e-22,7.135483681241327e-22
cc-pvtz-dk,2.28064032016008,543.6376674744462,4.465681545021213e-22,4.876920513579225e-22,5.670433918331445e-22,7.335607739369914e-22
cc-pvtz-dk,2.28264132066033,543.1611058549199,4.625407972284345e-22,5.043754913234516e-22,5.850337078836852e-22,7.540458602824686e-22
cc-pvtz-dk,2.28464232116058,542.6853790269323,4.789836382826763e-22,5.215312981350061e-22,6.034995188288979e-22,7.750089593050057e-22
cc-pvtz-dk,2.28664332166083,542.2104847989499,4.959043137793748e-22,5.391666492532463e-22,6.224471527931183e-22,7.9645475344869525e-22
cc-pvtz-dk,2.2886443221610806,541.7364209871038,5.133100360264311e-22,5.572883154953297e-22,6.418825643286272e-22,8.183876208093425e-22
cc-pvtz-dk,2.2906453226613306,541.2631854151562,5.312078962156779e-22,5.759029796893328e-22,6.618116831794394e-22,8.408120444236681e-22
cc-pvtz-dk,2.2926463231615806,540.7907759144665,5.496052143988861e-22,5.950175980061735e-22,6.822407970288619e-22,8.637330380556539e-22
cc-pvtz-dk,2.294647323661831,540.319190323959,5.68509892422571e-22,6.146397584590841e-22,7.031769205067013e-22,8.87156536374231e-22
cc-pvtz-dk,2.296648324162081,539.8484264900893,5.879307225933108e-22,6.347779888479341e-22,7.246281018154471e-22,9.110896990932725e-22
cc-pvtz-dk,2.298649324662331,539.3784822668117,6.078776081321452e-22,6.554419704409902e-22,7.46603623717142e-22,9.355410867488455e-22
cc-pvtz-dk,2.3006503251625814,538.9093555155468,6.283616607901107e-22,6.76642623680937e-22,7.6911406689181135e-22,9.605206795850813e-22
cc-pvtz-dk,2.3026513256628314,538.4410441051488,6.493951553601504e-22,6.983920471195553e-22,7.921712196318468e-22,9.860397290182671e-22
cc-pvtz-dk,2.3046523261630814,537.9735459118732,6.709913385405563e-22,7.207033088723686e-22,8.157878366075469e-22,1.0121104512616195e-21
cc-pvtz-dk,2.306653326663332,537.506858819345,6.9316410847669505e-22,7.435901088995736e-22,8.399772687190762e-22,1.0387455924849358e-21
cc-pvtz-dk,2.3086543271635818,537.0409807185265,7.159275988892283e-22,7.670663479127725e-22,8.647530033755574e-22,1.0659579118663606e-21
cc-pvtz-dk,2.3106553276638317,536.5759095076857,7.392957156265292e-22,7.911456523366735e-22,8.901281676092962e-22,1.0937596408429426e-21
cc-pvtz-dk,2.312656328164082,536.1116430923641,7.632816817906289e-22,8.158409125995845e-22,9.161150534044904e-22,1.122161982111464e-21
cc-pvtz-dk,2.314657328664332,535.6481793853468,7.878976489838114e-22,8.411638928526437e-22,9.427247243781863e-22,1.1511747095845762e-21
cc-pvtz-dk,2.316658329164582,535.1855163066292,8.131544262698767e-22,8.671249636599148e-22,9.699667552650224e-22,1.1808059206001762e-21
cc-pvtz-dk,2.3186593296648326,534.7236517833873,8.390613656485254e-22,8.93732995839917e-22,9.978491412400384e-22,1.2110619751888386e-21
cc-pvtz-dk,2.3206603301650826,534.2625837499461,8.656264246162466e-22,9.209954349497945e-22,1.0263783945583452e-21,1.2419476359453412e-21
cc-pvtz-dk,2.3226613306653325,533.8023101477493,8.928564048922635e-22,9.489185540927164e-22,1.0555598235902676e-21,1.27346639848824e-21
cc-pvtz-dk,2.324662331165583,533.342828925328,9.207573442679344e-22,9.775078604678643e-22,1.0853979668044197e-21,1.3056209794378399e-21
cc-pvtz-dk,2.3266633316658325,532.8841380382714,9.493350185931952e-22,1.0067686111744926e-21,1.1158971344094392e-21,1.3384139091197919e-21
cc-pvtz-dk,2.328664332166083,532.4262354491945,9.785954957388052e-22,1.036706378803777e-21,1.1470619957508573e-21,1.3718481622865313e-21
cc-pvtz-dk,2.3306653326663334,531.9691191277097,1.0085456750210097e-21,1.0673275993215301e-21,1.1788981431240915e-21,1.405927753865168e-21
cc-pvtz-dk,2.332666333166583,531.5127870503968,1.039193745277746e-21,1.0986400348461858e-21,1.2114125635049998e-21,1.4406582290158687e-21
cc-pvtz-dk,2.3346673336668333,531.0572372007714,1.0705495027781802e-21,1.1306530923430929e-21,1.2446139589030244e-21,1.4760469875199926e-21
cc-pvtz-dk,2.3366683341670837,530.602467569257,1.1026244856225096e-21,1.1633779551307952e-21,1.2785128726590931e-21,1.512103400584361e-21
cc-pvtz-dk,2.3386693346673333,530.1484761531551,1.1354319024773135e-21,1.1968275056167272e-21,1.3131216011535045e-21,1.5488387015104323e-21
cc-pvtz-dk,2.3406703351675837,529.6952609566147,1.1689863578723418e-21,1.2310160422988447e-21,1.3484538954546476e-21,1.5862656576272851e-21
cc-pvtz-dk,2.342671335667834,529.2428199906042,1.2033034008953856e-21,1.2659588188101875e-21,1.3845244824255466e-21,1.6243980563717302e-21
cc-pvtz-dk,2.3446723361680837,528.7911512728825,1.2383989459285645e-21,1.301671454611812e-21,1.4213484566799481e-21,1.6632500603867186e-21
cc-pvtz-dk,2.346673336668334,528.3402528279685,1.2742886303449277e-21,1.3381692831426908e-21,1.4589406108544137e-21,1.70283550235808e-21
cc-pvtz-dk,2.348674337168584,527.890122687114,1.310987182761548e-21,1.3754667117686216e-21,1.4973147799350187e-21,1.743167198095588e-21
cc-pvtz-dk,2.350675337668834,527.4407588882741,1.3485078753775352e-21,1.4135766676166279e-21,1.5364832747777827e-21,1.7842563551136604e-21
cc-pvtz-dk,2.3526763381690845,526.9921594760791,1.3868621250356467e-21,1.4525101942873143e-21,1.5764564704917406e-21,1.826112143776568e-21
cc-pvtz-dk,2.3546773386693345,526.5443225018058,1.4260592909467327e-21,1.492276247540988e-21,1.617242598092037e-21,1.8687414801054176e-21
cc-pvtz-dk,2.3566783391695845,526.0972460233496,1.4661066944786595e-21,1.53288171534268e-21,1.6588477647974538e-21,1.9121490456798142e-21
cc-pvtz-dk,2.358679339669835,525.6509281051962,1.5070098607254334e-21,1.5743316618254413e-21,1.7012762022585123e-21,1.9563375434559638e-21
cc-pvtz-dk,2.360680340170085,525.2053668183937,1.5487729558129148e-21,1.6166297688670687e-21,1.7445307159388286e-21,2.0013081618534377e-21
cc-pvtz-dk,2.362681340670335,524.7605602405251,1.5913993711382656e-21,1.6597789261420389e-21,1.788613285895811e-21,2.047061196185053e-21
