r_obr_A,r_oh_A,theta_deg,nbf,t1_s,e_hf_Ha,e_ccsd_Ha,e_ccsdt_Ha,omega_app_eV,root0_sym,gap_any_eV,gap_app_eV,w1,status,wall_s
2.3,0.8,75.0,87,0.009184547553035511,-2679.811665199954,-2680.369644167127,-2680.3965797193687,0.9895002757868253,"A""",0.6292330646435104,1.3023389638923246,0.914,ok,312.67
2.25,1.25,105.0,87,0.010024764796236665,-2679.8053505268413,-2680.3752609030425,-2680.403847861599,1.0819073939102137,"A""",0.6213831166764743,1.3895545043741298,0.9176,ok,440.26
2.25,1.25,95.0,87,0.009861065126437012,-2679.807278559951,-2680.3776052634253,-2680.406191067519,1.1245038814185504,"A""",0.6626004744659585,1.4095628802644564,0.9189,ok,467.22
2.25,1.25,100.0,87,0.009870776973948904,-2679.806753769507,-2680.3768087576004,-2680.40536271499,1.1089905239358546,"A""",0.643759272707321,1.3985784013641551,0.9183,ok,469.39
2.25,1.25,110.0,87,0.010321751874560662,-2679.8030816967785,-2680.3729840662195,-2680.401669905268,1.043259779071511,"A""",0.592706903123292,1.3823358320137589,0.9168,ok,479.99
2.25,1.25,120.0,87,0.011419079690901807,-2679.796047132359,-2680.3663411111656,-2680.3954344052527,0.9313827577806976,"A""",0.5064682325498095,1.3738080055118238,0.9147,ok,496.47
2.25,1.25,125.0,87,0.012303860881801312,-2679.7913483417747,-2680.362028789954,-2680.3914430722048,0.8584585511559877,"A""",0.4460968119294376,1.3731098181924617,0.9134,ok,488.23
2.25,1.25,130.0,87,0.01350302608431042,-2679.7859168069667,-2680.3570950994485,-2680.386923336911,0.774632654852296,"A""",0.37452374918641546,1.3753727122860528,0.9117,ok,507.65
2.3,0.8,80.0,87,0.009015468842421938,-2679.815111186106,-2680.3722128964573,-2680.398934065141,1.0239358843707531,"A""",0.6004190787849691,1.2897510509423955,0.9141,ok,470.26
2.3,0.8,85.0,87,0.008881333340935145,-2679.8174780612485,-2680.373863687687,-2680.4004233680234,1.0473970757364288,"A""",0.5735626307120716,1.277951265612451,0.914,ok,474.01
2.3,0.8,90.0,87,0.00878662372920544,-2679.818798893957,-2680.3746392717217,-2680.401091866355,1.0597809817139574,"A""",0.5474682129220302,1.2666395571789666,0.9139,ok,455.91
2.3,0.8,95.0,87,0.008738785433376396,-2679.8191090171576,-2680.374580924115,-2680.4009823838037,1.0609919818494356,"A""",0.5206551576570246,1.2556650329652628,0.9138,ok,445.21
2.3,0.85,115.0,87,0.009346696113356848,-2679.831712198191,-2680.3889470900476,-2680.4160225540522,0.945723300711782,"A""",0.38003942771354365,1.2210523041128778,0.9114,ok,288.57
2.3,0.8,120.0,87,0.009754689135981924,-2679.8068224676163,-2680.363067973449,-2680.390141528604,0.8987946053995317,"A""",0.3111212118717565,1.2099305572475194,0.9102,ok,424.27
2.3,0.85,125.0,87,0.010423584179707618,-2679.8225902629624,-2680.380923279763,-2680.408625817364,0.8245766273309725,"A""",0.25425544299189146,1.2104653493304405,0.9087,ok,284.19
2.3,0.8,115.0,87,0.009302151039362334,-2679.810995337594,-2680.3667575492873,-2680.393559782975,0.9535035965686327,"A""",0.36888654832954465,1.2168219521591062,0.9114,ok,456.85
2.3,0.8,100.0,87,0.008748691438482708,-2679.8184454688617,-2680.3737281640447,-2680.4001362363697,1.0509659827366582,"A""",0.4913725098314891,1.2450138694739008,0.9134,ok,486.93
2.3,0.8,105.0,87,0.0088311474136381,-2679.816846291172,-2680.3721179624213,-2680.398592740128,1.029683332893423,"A""",0.4576268533907715,1.2348040389285193,0.913,ok,481.15
2.3,0.8,125.0,87,0.010412763927349812,-2679.8018739219037,-2680.3587456491628,-2680.386173242616,0.8332034586019722,"A""",0.24400713200407947,1.2052453132178997,0.9088,ok,436.1
2.3,0.8,135.0,87,0.012626782495686606,-2679.78984299762,-2680.3483356381885,-2680.3767782564437,0.670214765168975,"A""",0.08568307655385858,1.2057102144655332,0.9046,ok,446.84
2.3,0.8,110.0,87,0.009006507349710561,-2679.814349955235,-2680.3697840957807,-2680.3963888032936,0.9971716762362332,"A""",0.4173783681259241,1.225281698068247,0.9123,ok,487.52
2.3,0.85,100.0,87,0.008844186030031074,-2679.83917183355,-2680.3959434375993,-2680.4226260603955,1.0449598481186078,"A""",0.5031614553455112,1.2484908127327723,0.9135,ok,423.55
2.3,0.8,130.0,87,0.011341050756651264,-2679.7961964975393,-2680.3538230435006,-2680.3817004473735,0.756930572127825,"A""",0.1683712700646196,1.2035379990316943,0.9069,ok,482.43
2.3,0.85,80.0,87,0.009195715258373122,-2679.835914853813,-2680.3944846964973,-2680.42148265779,1.0215495350474706,"A""",0.6143079632885794,1.2952653943672028,0.9145,ok,475.85
2.3,0.85,105.0,87,0.008909769873846144,-2679.8375669761567,-2680.394323157328,-2680.4210716525404,1.0230060372192011,"A""",0.4692775039925117,1.2383885989658892,0.913,ok,438.58
2.3,0.85,95.0,87,0.008851975897042891,-2679.8398450616005,-2680.3968082558845,-2680.4234852851423,1.0557535919532495,"A""",0.5326196576005507,1.259224529156461,0.9139,ok,458.94
2.3,0.85,75.0,87,0.009398309056657766,-2679.832511895772,-2680.3919295593355,-2680.419139642057,0.9881366137260266,"A""",0.6446388352315081,1.3094088595409843,0.9146,ok,505.0
2.3,0.85,90.0,87,0.008918757452791344,-2679.8395498837353,-2680.39688054652,-2680.4236097186013,1.0554114707292093,"A""",0.5597524232680728,1.2705175973434255,0.9142,ok,493.48
2.3,0.85,85.0,87,0.009035244321837855,-2679.8382508580457,-2680.3961201788857,-2680.4229570359626,1.0439884214386284,"A""",0.5864457787761486,1.2824488970833754,0.9143,ok,514.65
2.3,0.85,120.0,87,0.009782067710642954,-2679.827539130496,-2680.3852511851946,-2680.412598499626,0.8905601158847665,"A""",0.3218636966933439,1.2146320205950967,0.9102,ok,430.43
2.3,0.85,110.0,87,0.009068192055639477,-2679.835067826113,-2680.3919808555293,-2680.418858809209,0.9899074194172047,"A""",0.42883292877702917,1.2291282555978087,0.9123,ok,489.89
2.3,0.85,130.0,87,0.01133703415236183,-2679.8169114793463,-2680.3759958167443,-2680.404150164892,0.7479847053231857,"A""",0.17806675142843745,1.2092767136972187,0.9068,ok,444.58
2.3,0.9,75.0,87,0.009645499620566355,-2679.84296531454,-2680.4039525825747,-2680.431462431005,0.9853454666174121,"A""",0.6594490117963877,1.3165166527965364,0.9151,ok,465.11
2.3,0.85,135.0,87,0.012611321657687946,-2679.810554613114,-2680.370504261107,-2680.399226905594,0.6610476665513106,"A""",0.0947705940644147,1.2119114464449452,0.9045,ok,478.74
2.3,0.9,80.0,87,0.009401513226069315,-2679.846305086073,-2680.406481624842,-2680.4337801921215,1.0179476236433609,"A""",0.6277277511468357,1.300699083755725,0.9149,ok,479.34
2.3,0.9,120.0,87,0.009857433393243766,-2679.8378551289743,-2680.3971682664437,-2680.4248094804657,0.881741780466394,"A""",0.33314687672056087,1.219342485119518,0.9101,ok,292.66
2.3,0.9,130.0,87,0.011396864948732701,-2679.827243790686,-2680.387913278251,-2680.416365303801,0.7385224868558713,"A""",0.188556836228164,1.214989080504224,0.9067,ok,290.74
2.3,0.9,85.0,87,0.00921116312769315,-2679.848599303907,-2680.4080948289525,-2680.4352314727794,1.0395163783238384,"A""",0.598969006085281,1.286828409524328,0.9146,ok,457.57
2.3,0.9,100.0,87,0.008965547052893945,-2679.8494716766877,-2680.407875721077,-2680.434853362858,1.0381724965295274,"A""",0.5149603240139984,1.2519084021452196,0.9136,ok,415.29
2.3,0.9,90.0,87,0.009072280072819941,-2679.849871940772,-2680.4088370125132,-2680.4358644190343,1.0500935405865002,"A""",0.5717931261195413,1.2742819831425143,0.9144,ok,468.32
2.3,0.9,95.0,87,0.008987855398168732,-2679.850151905862,-2680.4087506834207,-2680.435724242843,1.049658409195974,"A""",0.5444630925603419,1.2626942628472,0.914,ok,457.68
2.3,0.9,105.0,87,0.00901820069678807,-2679.8478658300114,-2680.4062485603718,-2680.433290964198,1.0156104752023603,"A""",0.48106627058074686,1.2419426258142747,0.913,ok,442.81
2.3,0.9,110.0,87,0.009164949840131192,-2679.845369961593,-2680.40390189234,-2680.431073137501,0.9819778333577286,"A""",0.44056044586784876,1.232967172941536,0.9123,ok,443.15
2.3,0.9,115.0,87,0.00943237175384903,-2679.842020448248,-2680.4008655070847,-2680.428234235959,0.9373216272021733,"A""",0.39159957560030934,1.2252890572502462,0.9113,ok,425.51
2.3,0.9,125.0,87,0.010489973122981406,-2679.8329146068218,-2680.392840084189,-2680.420837931618,0.815399936356356,"A""",0.2651746890992855,1.2156839271100686,0.9086,ok,424.3
2.3,0.95,90.0,87,0.009244352085285438,-2679.8526972211444,-2680.413411825708,-2680.440757737414,1.0439441928852196,"A""",0.5834623423017204,1.2779067212749773,0.9145,ok,421.19
2.3,0.95,85.0,87,0.009407085619982401,-2679.8514560283547,-2680.4126903506026,-2680.4401480133292,1.0340885500240877,"A""",0.6109744252081016,1.2910696508589157,0.9149,ok,439.82
2.3,0.95,115.0,87,0.009558737274495096,-2679.844851557353,-2680.4054179024597,-2680.4330989593827,0.9284208583329836,"A""",0.40351465776044826,1.2294879845962816,0.9113,ok,389.96
2.3,0.95,80.0,87,0.009632786263628734,-2679.8492155189215,-2680.411106151014,-2680.43872786894,1.0132188410804135,"A""",0.6404733267264171,1.30604487466935,0.9152,ok,462.97
2.3,0.95,75.0,87,0.009929779498922313,-2679.8459612138263,-2680.4086158735345,-2680.4364496470084,0.9811783864202002,"A""",0.6733682876285845,1.3236820703352472,0.9156,ok,465.76
2.3,0.95,100.0,87,0.009109932333190391,-2679.8522767749764,-2680.412429029139,-2680.439720905668,1.0307261012136197,"A""",0.5266777014219889,1.2552329261578405,0.9137,ok,431.52
2.3,0.9,135.0,87,0.012668737164625734,-2679.8208935266794,-2680.382423194818,-2680.411447156453,0.6514001097023171,"A""",0.10476757671924145,1.2180463437900313,0.9044,ok,484.52
2.3,0.95,110.0,87,0.009295366333117928,-2679.8481879190967,-2680.408451936209,-2680.4359354502876,0.9735049909075834,"A""",0.45249742670004645,1.236757792605999,0.9123,ok,437.73
2.3,0.95,95.0,87,0.009143594979052785,-2679.8529614719387,-2680.4133118191908,-2680.4406015242917,1.0428272327110992,"A""",0.5560790344749525,1.2660444446271113,0.9142,ok,475.44
2.3,0.95,120.0,87,0.009981486584281678,-2679.8407018781336,-2680.401724759604,-2680.429679128617,0.8724626494288419,"A""",0.3449292288525681,1.224015354179973,0.91,ok,460.9
2.3,0.95,105.0,87,0.009154486158508278,-2679.8506745155446,-2680.4107985891796,-2680.4381539147485,1.0076194610487916,"A""",0.4929207062013989,1.245428799254425,0.913,ok,486.98
2.3,1.0,105.0,87,0.009316616029331377,-2679.848123431852,-2680.4100824107672,-2680.4377692796834,0.999149030718129,"A""",0.504755631960636,1.2488004336034575,0.9131,ok,288.31
2.3,0.95,125.0,87,0.010613915293999361,-2679.835778352849,-2680.3974021144395,-2680.425714822961,0.8057975413699332,"A""",0.2767347263519457,1.220853722064498,0.9085,ok,464.14
2.3,0.95,135.0,87,0.01280398524013391,-2679.823791290439,-2680.3869997789334,-2680.416345663957,0.6414001097634219,"A""",0.11566992847331702,1.2240729985415089,0.9043,ok,465.12
2.3,0.95,130.0,87,0.011523957623203422,-2679.8301248778776,-2680.3924820886286,-2680.421251777004,0.7286699156642796,"A""",0.1998235427792386,1.2206293223975078,0.9066,ok,477.77
2.3,1.0,110.0,87,0.009458217082447415,-2679.845651964015,-2680.407740561055,-2680.4355550560695,0.9646033561449285,"A""",0.46456806298212244,1.2404508239231578,0.9122,ok,290.76
2.3,1.0,75.0,87,0.010257740933596078,-2679.8436331641633,-2680.4080251744604,-2680.4362067592515,0.9756937899848681,"A""",0.6860790058623986,1.330905930002758,0.9161,ok,441.69
2.3,1.0,85.0,87,0.009622212337805528,-2679.8489521861015,-2680.4120137670757,-2680.4398130258182,1.027817487522577,"A""",0.6223007809076626,1.2951361098835719,0.9151,ok,439.56
2.3,1.0,80.0,87,0.009891422469467408,-2679.8467780259825,-2680.4104645306247,-2680.4384313944547,1.0074582319765144,"A""",0.6523293072147976,1.3112760286337755,0.9156,ok,476.72
2.3,1.0,95.0,87,0.009316643464329647,-2679.8504044439137,-2680.4125999761973,-2680.4402248275032,1.0353800718909518,"A""",0.5673592811703774,1.2692322434861656,0.9143,ok,462.77
2.3,1.0,90.0,87,0.009432874034297363,-2679.8501565720208,-2680.412712690311,-2680.440396703231,1.037082100595729,"A""",0.5946298826091112,1.2813512793657715,0.9147,ok,480.46
2.3,1.0,100.0,87,0.009275015708042728,-2679.849717672012,-2680.4117121426457,-2680.439336955588,1.0227391024447008,"A""",0.538216207173759,1.2584196971463197,0.9137,ok,466.28
2.3,1.0,120.0,87,0.010155007993960515,-2679.838209504524,-2680.40103121084,-2680.429317921281,0.8628349235635401,"A""",0.35715165141500727,1.2285983278118229,0.91,ok,427.0
2.3,1.0,115.0,87,0.009725486723549535,-2679.8423356946023,-2680.4047143165612,-2680.432726598915,0.9191341163775506,"A""",0.4157184044142926,1.2335980237616777,0.9112,ok,459.56
2.3,1.05,85.0,87,0.009857309409990703,-2679.8426432639185,-2680.4076046204445,-2680.4357660371807,1.02081591965526,"A""",0.6327936457715378,1.2989807695256315,0.9154,ok,434.22
2.3,1.0,125.0,87,0.01079735655431413,-2679.833311660454,-2680.3967206976095,-2680.4253678851965,0.7958835171163411,"A""",0.2888848248108135,1.225923492902018,0.9084,ok,472.9
2.3,1.05,75.0,87,0.010640461900119233,-2679.837538364485,-2680.403717712651,-2680.432271449029,0.9689529490694173,"A""",0.6972553376996694,1.3381749704572505,0.9166,ok,442.92
2.3,1.05,80.0,87,0.01018203729449071,-2679.840548522391,-2680.4060952007485,-2680.434429341545,1.0007641483124652,"A""",0.6630839389667108,1.3163528444430845,0.9159,ok,443.79
2.3,1.0,130.0,87,0.011721606517956094,-2679.827685009098,-2680.391814394886,-2680.420921918716,0.7185428502460743,"A""",0.21182560103295794,1.2261484724155485,0.9065,ok,463.12
2.3,1.1,85.0,87,0.010115279418474949,-2679.833669566579,-2680.400595956591,-2680.4291406641655,1.0131935055052805,"A""",0.6423155388063413,1.3025508319008083,0.9156,ok,293.13
2.3,1.05,90.0,87,0.009636776766168361,-2679.843805353042,-2680.4082801272016,-2680.4363218120043,1.029624729411537,"A""",0.6051713218981266,1.2845669706200642,0.9149,ok,434.34
2.3,1.1,105.0,87,0.009713295667141249,-2679.8327472511237,-2680.3986142135263,-2680.427021768267,0.9812034979001318,"A""",0.5279921802270704,1.254997069166741,0.913,ok,280.33
2.3,1.05,95.0,87,0.009505217695177487,-2679.844036096486,-2680.4081563829004,-2680.4361354214966,1.0274335280888862,"A""",0.5781957591592277,1.2722086830028818,0.9143,ok,432.94
2.3,1.05,105.0,87,0.00950314722962546,-2679.841767623951,-2680.4056422537155,-2680.433679573723,0.9903097950651335,"A""",0.5164788963502015,1.252006723279726,0.9131,ok,430.03
2.3,1.05,100.0,87,0.009458767420028102,-2679.843349537845,-2680.4072668551844,-2680.435243447595,1.0143259668798368,"A""",0.549486734474885,1.2614186738463224,0.9138,ok,440.5
2.3,1.05,120.0,87,0.010378729537999488,-2679.831932921296,-2680.3966318218213,-2680.425270817555,0.8529669166954164,"A""",0.36973411036551895,1.2330399555361058,0.9099,ok,419.29
2.3,1.05,115.0,87,0.0099325544265636,-2679.836027740967,-2680.4002980260625,-2680.4286610103272,0.90956770026566,"A""",0.4281244638792807,1.23756685568854,0.9112,ok,460.45
2.3,1.05,130.0,87,0.011992906120489021,-2679.8214794372307,-2680.3874560270674,-2680.4169226083795,0.7082508074782101,"A""",0.22449072849707757,1.2315005228822236,0.9064,ok,433.52
2.3,1.05,110.0,87,0.009652851320583097,-2679.8393170315917,-2680.4033104849245,-2680.431475076572,0.9553808463087538,"A""",0.4766882677078977,1.243994305948893,0.9122,ok,468.14
2.3,1.05,125.0,87,0.011042207023243005,-2679.8270695611777,-2680.3923406770373,-2680.4213428322746,0.7857655186875008,"A""",0.30154631550413746,1.2308420420017476,0.9083,ok,461.35
2.3,1.05,135.0,87,0.013326771671078612,-2679.81521036501,-2680.3820121329322,-2680.4120659111645,0.6208086503564978,"A""",0.14003911016293016,1.2356302254625866,0.9041,ok,447.08
2.3,1.1,80.0,87,0.010512014525150118,-2679.831667470982,-2680.3991296012096,-2680.427853947883,0.993231774407465,"A""",0.6725524337973662,1.3212295692441716,0.9162,ok,466.7
2.3,1.1,110.0,87,0.009878873736522936,-2679.830323183309,-2680.396298285282,-2680.424833145587,0.9459359769238966,"A""",0.4887532004849264,1.2473371793220276,0.9122,ok,431.69
2.3,1.1,75.0,87,0.011093740005755576,-2679.8288181717444,-2680.396823078679,-2680.425774504915,0.9610142063080918,"A""",0.7066047436901324,1.3454690755846885,0.917,ok,472.71
2.3,1.1,90.0,87,0.009856411886580613,-2679.8347838995155,-2680.4012483567217,-2680.4296678224423,1.0216839420561654,"A""",0.61497449231327,1.2875020262937167,0.915,ok,472.32
2.3,1.1,100.0,87,0.009660458706487855,-2679.8343126456675,-2680.400228762921,-2680.428576750567,1.0055912496518167,"A""",0.5603816324720958,1.2641811859645067,0.9138,ok,446.2
2.3,1.1,115.0,87,0.010180446652683063,-2679.8270677144224,-2680.393306232584,-2680.4220405955957,0.8998187759505839,"A""",0.44062992232963083,1.2413426522950128,0.9111,ok,421.16
2.3,1.1,95.0,87,0.009708575720218559,-2679.834996773445,-2680.4011160904743,-2680.429468967012,1.019097304555973,"A""",0.5884872444953395,1.2749233232411705,0.9144,ok,475.81
2.3,1.1,120.0,87,0.010653909031832644,-2679.823012183275,-2680.389664302891,-2680.4186769026546,0.842953999847546,"A""",0.3825638969260602,1.2372897794747275,0.9098,ok,460.56
2.3,1.15,110.0,87,0.010136647310370592,-2679.8195102429568,-2680.387546824094,-2680.416473759899,0.9363546316528114,"A""",0.5006478076484396,1.2504306088327553,0.9121,ok,274.81
2.3,1.15,120.0,87,0.010981980742425198,-2679.8122869371277,-2680.3809726589543,-2680.410382331764,0.8328810016426368,"A""",0.39550030182940965,1.2413039850344132,0.9097,ok,276.57
2.3,1.1,125.0,87,0.01135039957344803,-2679.8181922416343,-2680.385400811296,-2680.414780059013,0.775542228783007,"A""",0.31460740145356497,1.2355645242081268,0.9083,ok,467.3
2.3,1.1,130.0,87,0.012340730747003096,-2679.812648567415,-2680.3805466926324,-2680.410395441402,0.6978950385396056,"A""",0.23770858483967908,1.2366463081074461,0.9064,ok,468.12
2.3,1.1,135.0,87,0.013722725385309213,-2679.8064279589103,-2680.3751356184243,-2680.4055788233386,0.6104326892640072,"A""",0.15333880893761098,1.2410939085869352,0.904,ok,470.18
2.3,1.15,75.0,87,0.011638609642046407,-2679.8183129914996,-2680.3881759109813,-2680.4175525384803,0.951928351578166,"A""",0.7139071162517837,1.3527644222969992,0.9175,ok,433.12
2.3,1.15,95.0,87,0.009926968039070744,-2679.8241266388222,-2680.3923204738867,-2680.4210679977614,1.0104697182312445,"A""",0.5981493775797164,1.277327250397979,0.9144,ok,440.78
2.3,1.15,100.0,87,0.009879912053001316,-2679.823447101668,-2680.3914398493002,-2680.4201800856895,0.9966292325912872,"A""",0.5708125515586366,1.2666575204496546,0.9138,ok,443.32
2.3,1.15,80.0,87,0.01089276017513932,-2679.8209747264596,-2680.390404928885,-2680.419543824062,0.9849502303476094,"A""",0.680586255662229,1.3258568044927954,0.9165,ok,479.82
2.3,1.15,85.0,87,0.010401063496239026,-2679.8228710285525,-2680.391826916259,-2680.4207772196196,1.0050512524264432,"A""",0.6507637002388197,1.3057943965757945,0.9157,ok,456.1
2.3,1.15,90.0,87,0.010093463551719408,-2679.8239323120665,-2680.392457864702,-2680.4212763193127,1.01336178043156,"A""",0.6239524893922567,1.2901057732870824,0.9151,ok,454.86
2.3,1.15,115.0,87,0.01046998414075368,-2679.8162953235255,-2680.3845822943226,-2680.413710599971,0.889971905764638,"A""",0.4531033725687022,1.2448780712753735,0.911,ok,433.83
2.3,1.15,105.0,87,0.00994709828631748,-2679.82190228707,-2680.3898406834687,-2680.4186397278218,0.9719187220781949,"A""",0.5391907774006186,1.2577233427064876,0.913,ok,479.83
2.3,1.15,125.0,87,0.011724007651166879,-2679.807519354479,-2680.3767456963674,-2680.4065265807294,0.7652988844394925,"A""",0.327919238813537,1.2400526622939583,0.9082,ok,436.07
2.3,1.15,135.0,87,0.014213260204737229,-2679.795871052619,-2680.3665637886897,-2680.397424010735,0.6001282191426406,"A""",0.16719488107082217,1.2463229472031874,0.9039,ok,435.19
2.3,1.15,130.0,87,0.012767822777619888,-2679.802032131218,-2680.3719317491154,-2680.4021885474626,0.6875627809018858,"A""",0.25132618810578594,1.2415576877686425,0.9063,ok,440.72
2.3,1.2,75.0,87,0.012301308964207268,-2679.8066440817074,-2680.378394616465,-2680.4082268307634,0.9417359293218267,"A""",0.7190556681403791,1.3600324945414222,0.9178,ok,435.23
2.3,1.2,85.0,87,0.010722534313453807,-2679.810868937733,-2680.3819213348065,-2680.4113012714706,0.9964810769751662,"A""",0.6580701851834497,1.3086568819671547,0.9158,ok,428.66
2.3,1.2,80.0,87,0.011339485173575897,-2679.809091306014,-2680.3805427358816,-2680.4101226513953,0.9759996590902906,"A""",0.6870973561820353,1.3301812076354675,0.9167,ok,481.39
2.3,1.2,90.0,87,0.010351574948243852,-2679.811872141795,-2680.3825339729324,-2680.4117742414005,1.0047500750863279,"A""",0.6320415177003451,1.29232753473927,0.9151,ok,475.65
2.3,1.25,80.0,87,0.011871402386252212,-2679.7964772229334,-2680.37000454582,-2680.4000549327593,0.9664516531212142,"A""",0.6920704576805331,1.3341415130938017,0.9169,ok,299.73
2.3,1.2,95.0,87,0.010162026904883157,-2679.81204733437,-2680.3823957414347,-2680.4115603863665,1.001637725553672,"A""",0.6071105034905878,1.27937280572716,0.9144,ok,498.6
2.3,1.2,110.0,87,0.010427406811840989,-2679.807499344703,-2680.3776835269023,-2680.4070266300787,0.926707953037576,"A""",0.512241355470101,1.2532292891741232,0.912,ok,433.27
2.3,1.2,100.0,87,0.010117954261637058,-2679.8113744683683,-2680.381526843458,-2680.410682019145,0.987520658286775,"A""",0.580694936452398,1.2688016614287294,0.9137,ok,499.64
2.3,1.2,130.0,87,0.013276882713573258,-2679.7902504584617,-2680.3622403064205,-2680.3929347769326,0.6773237562774311,"A""",0.26514043383204156,1.2462148575087624,0.9061,ok,425.75
2.3,1.2,105.0,87,0.010205383981862859,-2679.8098541058152,-2680.3799488059335,-2680.4091625801957,0.9625317292110701,"A""",0.5499710218166333,1.2601383255718341,0.9129,ok,464.17
2.3,1.2,115.0,87,0.010802719438427637,-2679.804331454246,-2680.374753973303,-2680.404301327668,0.8800950769616882,"A""",0.46539184298074654,1.2481307546492681,0.9109,ok,468.22
2.3,1.2,120.0,87,0.011364900625687386,-2679.800377840069,-2680.37118503186,-2680.4010181013546,0.8228152138329106,"A""",0.40837157661522283,1.245042980825455,0.9096,ok,466.13
2.3,1.2,135.0,87,0.014801491153355396,-2679.784159896302,-2680.3569263845475,-2680.3882355347337,0.5899680570726666,"A""",0.1813989074301038,1.2513128145707864,0.9038,ok,448.65
2.3,1.2,125.0,87,0.012165231135613309,-2679.7956713669773,-2680.367003927941,-2680.397214250821,0.7551037121847737,"A""",0.34128868104700183,1.244274265505789,0.908,ok,473.9
2.3,1.25,85.0,87,0.011090219253736858,-2679.79812372333,-2680.371343182972,-2680.4011792129404,0.9875653309778561,"A""",0.6642137900872792,1.3110791480520663,0.9159,warn:eom_unconverged,386.03
2.3,1.25,75.0,87,0.013112359654175886,-2679.794271458023,-2680.367937087677,-2680.398259241083,0.9304663624342336,"A""",0.7220828985390848,1.3672345735736673,0.9182,ok,477.07
2.3,1.25,90.0,87,0.01063612704442182,-2679.79906414183,-2680.371942183776,-2680.401629321778,0.9959288182161091,"A""",0.6392087757170615,1.2941146728984716,0.9151,ok,515.0
2.3,1.25,95.0,87,0.010416599229960858,-2679.799219710272,-2680.3718082507075,-2680.40141474443,0.9926754660520329,"A""",0.6153165970872915,1.2810108028954834,0.9144,ok,526.31
2.3,1.25,105.0,87,0.010489865673762885,-2679.7970631908033,-2680.3694056449685,-2680.399060054505,0.9531031171175335,"A""",0.5602211390018723,1.2621957198063687,0.9128,ok,497.56
2.3,1.25,100.0,87,0.010376526928690143,-2679.7985554867137,-2680.3709565724334,-2680.400551778047,0.9783331292680205,"A""",0.5899454990541152,1.2705660982262734,0.9136,ok,521.14
2.35,0.8,120.0,87,0.010215078792154516,-2679.798281989115,-2680.357410841355,-2680.3857722892994,0.784185137772833,"A""",0.2177352151656941,1.0926145332366444,0.9036,ok,290.53
2.3,1.25,115.0,87,0.011180631941839382,-2679.791635868318,-2680.364288724018,-2680.394283490921,0.8702411843979534,"A""",0.4773062079851464,1.251054612926495,0.9108,ok,446.09
2.3,1.25,125.0,87,0.012676983693466521,-2679.7831072613617,-2680.356643390711,-2680.387315167355,0.7450053262993759,"A""",0.35447289428982914,1.2481997036483663,0.9078,ok,451.4
2.3,1.25,130.0,87,0.013870378687007821,-2679.7777621728906,-2680.351940614919,-2680.3831071675963,0.6672288270329259,"A""",0.2788817864088189,1.2506001564908047,0.9059,ok,473.77
2.3,1.25,120.0,87,0.01180531248240351,-2679.787744264179,-2680.360769081327,-2680.3910555833627,0.8128064332484038,"A""",0.4209570188052171,1.248468912453749,0.9094,ok,482.08
2.3,1.25,110.0,87,0.010753244706049875,-2679.794750635146,-2680.3671756759427,-2680.39696196239,0.9170520592745085,"A""",0.5233814745139979,1.2556865240324788,0.9119,ok,489.58
2.35,0.8,75.0,87,0.009682412583247984,-2679.804324885266,-2680.364519584335,-2680.392501257963,0.8743180618276364,"A""",0.5657094015223944,1.1767564204181609,0.9086,ok,471.02
2.35,0.8,85.0,87,0.009333826665933364,-2679.80947847568,-2680.3681754420595,-2680.3957819094758,0.9273526050442898,"A""",0.50975647217999,1.1538823750182277,0.9085,ok,471.06
2.35,0.8,80.0,87,0.009487884053114437,-2679.807406963158,-2680.3667689682547,-2680.394533303649,0.9060222530498118,"A""",0.5371513057887733,1.1649354518043142,0.9086,ok,498.76
2.35,0.8,90.0,87,0.009224298282629545,-2679.810567813386,-2680.3687771674217,-2680.3962867472114,0.9382508080253595,"A""",0.48212717666465005,1.1433440899084368,0.9084,ok,478.32
2.35,0.8,95.0,87,0.009166498939242228,-2679.8107057730767,-2680.3686111942325,-2680.3960866396988,0.9386682476213077,"A""",0.45261529077842955,1.1331999976115052,0.9081,ok,479.23
2.35,0.8,100.0,87,0.00917144748483017,-2679.8099248053845,-2680.3677128406216,-2680.3952191491926,0.9285843534393615,"A""",0.4193959256380146,1.1234538797308506,0.9076,ok,478.96
2.35,0.8,105.0,87,0.009254081611547569,-2679.808258173921,-2680.366114795634,-2680.39372002261,0.9080155795495577,"A""",0.3805978650654931,1.1142289011530626,0.907,ok,478.25
2.35,0.85,105.0,87,0.009337134536534907,-2679.8290330694563,-2680.3883569190175,-2680.4162346028616,0.9018371261662935,"A""",0.3916462285798839,1.1184107760678343,0.9071,ok,335.57
2.35,0.8,110.0,87,0.009435277108101067,-2679.805739395966,-2680.3638467987535,-2680.391623183785,0.8770185819635044,"A""",0.3346165350544734,1.1057631677499937,0.9061,ok,467.5
2.35,0.8,115.0,87,0.009743126495576909,-2679.8024023306602,-2680.360936434557,-2680.388962108162,0.8356926292032993,"A""",0.2804199973060179,1.0984063668920052,0.905,ok,475.65
2.35,0.8,130.0,87,0.011864964535207417,-2679.787845009502,-2680.3486313083145,-2680.3779771446093,0.6515115621334298,"A""",0.06921297032839412,1.088036495209601,0.8996,ok,458.44
